2G,3G,4G,Operateur,lat,lng
1,1,1,SFR,48.36800651680071,2.1267635950658303
1,1,0,SFR,49.150294797236135,2.113771044121826
1,1,1,SFR,48.54347018843886,2.124261368396282
1,1,1,SFR,50.76992218651482,2.0861828738464263
1,1,1,SFR,48.80354353620048,2.1211886958870445
1,1,1,SFR,49.18520591988972,2.11480551322196
1,1,0,SFR,48.982825486782886,2.118362245410137
1,1,1,SFR,43.30195318860676,2.205220522227816
1,1,0,SFR,45.37834822895552,2.1757064892114637
1,1,1,SFR,43.525882326316555,2.202295687441267
0,0,1,SFR,42.89766801091996,2.2109746555667473
1,1,1,SFR,49.80915479372214,2.1044447020981547
0,1,0,SFR,48.819385539018135,2.1216435489187426
1,1,1,SFR,48.797396458355685,2.123089333696033
1,1,1,SFR,48.80260496613528,2.1232060008193194
1,1,0,SFR,48.79946576355611,2.124402407859712
0,1,0,SFR,48.78810760275083,2.1246202475251907
1,1,0,SFR,44.43141392081547,2.192100874006754
0,1,0,SFR,49.458815897672714,2.113561575923884
1,1,1,SFR,48.80791465335155,2.124859707562697
1,1,0,SFR,48.81314929264435,2.1248671890372535
1,1,1,SFR,44.992178363313556,2.184686779696077
1,1,0,SFR,50.610310688996684,2.093811399928784
1,1,1,SFR,44.973831002815636,2.185118585832246
1,1,1,SFR,49.2144979615645,2.1184763420901156
1,1,1,SFR,48.82646245060193,2.1251340980261983
1,1,1,SFR,48.35805859381868,2.133327928174476
1,1,1,SFR,43.04988510292966,2.213266479232748
1,1,1,SFR,43.78569452001248,2.2035913449266027
1,1,1,SFR,48.772921684750834,2.1278414696642245
1,1,1,SFR,48.83651510324144,2.12724065110099
0,1,1,SFR,48.80163815560231,2.128750075386214
1,1,1,SFR,49.02887883458976,2.126099744385892
1,1,1,SFR,49.40278124006095,2.119801057459943
1,1,1,SFR,45.88546465557768,2.1761206832002555
1,1,1,SFR,48.70575275322662,2.1320067039814785
1,1,1,SFR,48.81824666447438,2.130719809584692
1,1,1,SFR,48.62768913651031,2.1340747840137952
1,1,1,SFR,46.88239705029227,2.162802467219694
1,1,1,SFR,47.508359539528904,2.1533404354971775
0,1,0,SFR,48.825891665270404,2.131968125847281
1,1,1,SFR,48.945745080983976,2.1302955554557426
1,1,1,SFR,48.80596566333202,2.1326401714054666
1,1,1,SFR,49.23197287657659,2.125495785951501
1,1,1,SFR,49.109664712912085,2.1276140660695435
1,1,1,SFR,48.79290813979837,2.132925331095279
1,1,1,SFR,47.206075262167104,2.159378537880292
1,1,1,SFR,48.80967909655903,2.133722274169769
1,1,1,SFR,50.99464691365516,2.095807004530209
1,1,0,SFR,43.950479859171146,2.2075194848076576
1,1,0,SFR,42.75074458833915,2.223971912277829
1,1,1,SFR,48.67444967830159,2.1369269313192816
1,1,1,SFR,48.811336946894514,2.1353697297915053
1,1,1,SFR,47.17393308134697,2.1618080794851795
1,0,0,SFR,48.797130423562,2.135959171701356
1,1,1,SFR,48.76123840277515,2.136580467462235
1,1,1,SFR,49.00982532214558,2.1324897431662846
1,1,1,SFR,50.714104556999295,2.103030625686682
1,1,1,SFR,48.89298634178818,2.134654875914713
1,1,1,SFR,43.59585780696968,2.2145331708957263
1,1,1,SFR,44.23093263600786,2.205795293980858
1,1,1,SFR,48.797025457409674,2.136369333437946
1,1,1,SFR,49.0524675625392,2.1325978187535584
1,1,0,SFR,42.79674147788982,2.2268014290198135
1,1,1,SFR,48.435620898765436,2.1441629040456927
1,1,1,SFR,43.902809978067395,2.2129111420383567
0,1,0,SFR,49.22168259350812,2.1322582009540056
0,1,0,SFR,49.21895945691155,2.1323999630624506
1,0,0,SFR,49.309264720348544,2.1309511858340975
1,1,1,SFR,48.72458478802573,2.1415095586960864
1,1,1,SFR,48.454330383683995,2.1461167575634694
0,1,0,SFR,49.22195217456261,2.133489012238093
1,1,1,SFR,46.05834752713889,2.1844212287842493
1,1,1,SFR,49.05248523327705,2.1375500850639915
1,1,1,SFR,45.476515576286914,2.193488199155901
0,1,0,SFR,48.805341087959,2.1420594021128103
1,0,0,SFR,48.634325666375126,2.1449852564062155
1,1,1,SFR,50.53582824110316,2.1133211366320888
1,1,1,SFR,48.8959755364121,2.1413706175691853
1,1,0,SFR,48.38707918653612,2.1513150833240906
1,1,0,SFR,43.670035765345894,2.2215000661791113
1,1,1,SFR,48.900928053632526,2.1434851728026456
1,1,1,SFR,49.02215682787424,2.141649822233583
1,1,0,SFR,48.72390165559621,2.146591732054457
1,1,1,SFR,48.8349970289709,2.14493642408232
1,1,1,SFR,49.74854670472771,2.12999509812946
1,1,1,SFR,48.85205907327364,2.1450380408307717
1,1,1,SFR,43.24071582927348,2.2284947743218098
1,0,0,SFR,48.791531819920856,2.146642544939695
1,1,1,SFR,44.55827871205176,2.2107847814613004
0,1,1,SFR,48.77082368011515,2.147457385006538
1,1,1,SFR,48.860090863486214,2.1463510765789415
1,1,1,SFR,50.699752594458324,2.1151707256156955
1,1,1,SFR,48.806801832114225,2.147604578494194
1,1,1,SFR,50.080642673877534,2.1262639335691436
1,1,1,SFR,48.879284037071116,2.146459177972612
1,1,1,SFR,50.77545530422156,2.114299866216947
1,1,0,SFR,48.830774360547395,2.1480844620392174
0,1,1,SFR,48.85996733794328,2.1479478725136287
1,1,1,SFR,46.97791326518754,2.177938276125071
1,1,1,SFR,48.81780781323596,2.149739978366984
1,1,1,SFR,48.847774315102136,2.1495644781932324
1,1,1,SFR,48.44986236971744,2.156657033863578
1,1,1,SFR,45.123893349830574,2.2070466570379663
1,1,0,SFR,47.616600494866404,2.170035760172364
1,1,1,SFR,48.79898618051985,2.151435463382972
1,1,1,SFR,44.785069683991786,2.2120265668069345
1,1,1,SFR,45.93820934362946,2.1961513035634277
1,1,1,SFR,46.00694092479342,2.195224694655523
1,1,0,SFR,47.646190927851656,2.17165346707114
1,1,1,SFR,48.83215802735374,2.1529525966042833
1,1,1,SFR,49.286372945915055,2.1455741466347833
1,1,1,SFR,48.78542178379202,2.153820220976416
1,1,1,SFR,42.93638011678471,2.2391264352040117
1,1,0,SFR,49.13160444011144,2.1490171403829166
1,1,1,SFR,43.611255264478785,2.2311274509316883
1,1,1,SFR,47.458568920017335,2.175989363542806
1,1,1,SFR,48.905972365602416,2.1534703864954667
1,1,1,SFR,48.812017787312264,2.155118160237019
1,1,1,SFR,48.89012115770038,2.154055424061503
1,1,1,SFR,43.651079371018014,2.232092885300358
1,1,1,SFR,43.550861626043506,2.2337545166507637
1,1,1,SFR,48.422056082460905,2.1634426671249782
1,1,1,SFR,49.963876525566846,2.1383215410905123
0,1,0,SFR,48.43421998720448,2.1634518040284734
1,1,1,SFR,48.69006389166243,2.15941248912277
1,1,1,SFR,43.95716212698689,2.2295041891378133
1,1,1,SFR,43.208325354224556,2.2402658186449087
1,1,1,SFR,49.004927290972574,2.155589407898531
1,1,0,SFR,42.99893632698875,2.2437455649182887
1,1,1,SFR,43.60353420712288,2.236134308056474
1,1,1,SFR,44.72085809155433,2.2211210086633812
1,1,0,SFR,50.99901974320305,2.1241859013992896
1,1,1,SFR,48.566055240786376,2.164979941337477
1,1,1,SFR,48.67948636550172,2.1633451524407254
0,1,0,SFR,47.5468436541029,2.181156885235648
1,1,1,SFR,48.93585430009095,2.15950900500003
1,1,1,SFR,43.028295335577965,2.2454095980261806
1,1,1,SFR,48.90041892449621,2.1604903750460913
1,1,1,SFR,48.91435294575418,2.1609751289412347
1,1,0,SFR,50.9459266483235,2.1269357088426255
1,1,1,SFR,43.08343279388304,2.2457582847953272
1,1,1,SFR,44.293025800060185,2.2298286077588605
1,1,1,SFR,44.60304813969857,2.2257720355721036
1,1,1,SFR,46.759132902143016,2.1951021140294062
1,1,1,SFR,48.73009353306671,2.1648868009539597
1,1,1,SFR,49.06749014443952,2.1600041352986676
1,1,1,SFR,46.352270232081096,2.202054335567019
1,1,1,SFR,48.79996271762286,2.164939102745697
1,1,1,SFR,48.93039244263956,2.1629275884162538
1,1,0,SFR,44.316180081846,2.231357128142989
1,1,1,SFR,48.67630834934525,2.168095586966425
1,1,0,SFR,48.89004467255043,2.1649400940075227
1,1,1,SFR,48.83407548392947,2.166000225069068
1,1,0,SFR,50.6277744209053,2.136375998132854
0,1,0,SFR,48.875281278430265,2.1655040284597913
1,1,1,SFR,48.68669225961052,2.1686096205867944
1,1,1,SFR,49.3697912885516,2.1576543457583592
1,1,1,SFR,48.882800929466285,2.1656562572769897
1,1,1,SFR,48.887336652007676,2.166088173322305
1,1,1,SFR,48.8423737328953,2.1668484989370227
1,1,0,SFR,46.4318420497319,2.2037305527983713
1,1,0,SFR,48.888553481577254,2.166477824569894
1,1,1,SFR,48.78363580918754,2.1684669296083094
1,1,0,SFR,48.993244674103124,2.1656867282781906
1,1,1,SFR,48.900387120269166,2.1675296858907216
1,1,1,SFR,48.75612677987295,2.170455866548472
1,1,1,SFR,48.940291616338904,2.167778399075516
1,1,0,SFR,48.77092375194924,2.170615294888383
1,1,0,SFR,48.67631038555391,2.1722654165061823
1,1,1,SFR,48.839668984663874,2.169780273393932
1,1,0,SFR,47.00561532985039,2.1979971992613656
1,0,0,SFR,47.26540991803309,2.194187028869278
1,0,0,SFR,49.4652935338137,2.159814743530405
1,1,1,SFR,45.137589000030076,2.224956201305553
1,1,1,SFR,48.75990999864267,2.171252824198594
1,1,1,SFR,42.549758827553056,2.25933853754478
1,1,0,SFR,44.3802059963464,2.2357976269678055
1,1,0,SFR,46.621768635144846,2.2043095724306
1,1,1,SFR,50.983308703455975,2.135105563079782
1,1,1,SFR,49.13033111431191,2.166206182230884
1,1,1,SFR,48.8891810768574,2.1700818844390506
1,1,1,SFR,48.80428078767929,2.171528162622102
1,1,1,SFR,46.550914740044256,2.2063234480248104
1,1,1,SFR,48.95696127836024,2.169901387676207
1,1,1,SFR,50.81293179445231,2.1395811318452993
1,1,1,SFR,50.864848469275415,2.138942394217555
1,1,1,SFR,43.606193415917595,2.2484322495201314
1,1,1,SFR,49.204651253830264,2.167519486177399
1,1,1,SFR,49.49984601603552,2.162741655053618
1,1,1,SFR,43.59114457180851,2.249136885090331
1,1,1,SFR,48.61939697492115,2.177466321219171
1,1,1,SFR,48.82852343436596,2.1746710734043972
1,1,1,SFR,48.6826576248597,2.176987341307787
1,1,1,SFR,48.697283605876784,2.177001632465337
1,1,1,SFR,49.0172672255476,2.172710914154793
1,1,1,SFR,48.79590547709213,2.176480439213402
1,1,1,SFR,48.82093507520215,2.176343901795677
1,1,0,SFR,50.192841028440455,2.15427983788046
1,1,1,SFR,48.71094921158348,2.1786484546617175
1,1,1,SFR,49.261487632728496,2.1699418656548457
0,1,0,SFR,48.89093950813694,2.1759730038947467
1,1,1,SFR,48.878027789859644,2.1763954607427585
1,1,1,SFR,48.84763275443267,2.1769030994903793
1,1,1,SFR,50.308969138285526,2.153473414870955
0,1,0,SFR,42.969988344031165,2.260975030059012
1,1,1,SFR,48.482160731860716,2.1837441903809096
1,1,1,SFR,48.86549155087546,2.1778205344792334
1,1,0,SFR,48.83057263701836,2.1783848974174442
1,1,0,SFR,48.89247880972676,2.1787991895120213
1,1,0,SFR,44.78194382130107,2.238858467032381
1,1,1,SFR,49.000032852517265,2.17723586264978
1,1,1,SFR,48.886097904873864,2.179445312527374
0,1,0,SFR,48.87597465730209,2.1799456706933342
1,1,1,SFR,48.89649559590976,2.179636071753345
1,1,1,SFR,44.469691582788776,2.244054860791744
1,1,1,SFR,43.61309072611293,2.255661042949283
1,1,0,SFR,44.19376879107142,2.248389310564762
1,1,1,SFR,50.12493758236916,2.160817540202675
1,1,1,SFR,50.844908987831815,2.1487945985224166
1,1,1,SFR,48.943907502458046,2.1809361388751514
1,1,1,SFR,48.82200671003906,2.1830963843225963
1,0,0,SFR,42.9734017877078,2.26562240679572
1,1,0,SFR,45.06329993229429,2.238944631758938
1,1,0,SFR,47.98255925930271,2.1973362726562837
1,1,0,SFR,45.32889771901002,2.236030220897947
1,1,1,SFR,48.836329083524184,2.185010933006541
1,1,1,SFR,48.78407034809623,2.1858544131636104
1,1,1,SFR,48.98645879226471,2.183189506229499
1,1,1,SFR,48.80047922058967,2.1863607376197223
1,1,1,SFR,51.00534166361518,2.1512712306304143
1,1,1,SFR,48.92795612045907,2.185227148645988
1,1,1,SFR,48.68662709266739,2.1891923511314206
1,1,1,SFR,48.89169223281789,2.1860946988217047
1,1,0,SFR,47.86932920349724,2.202431178976282
1,1,1,SFR,48.93858543510002,2.1864803659452905
0,1,0,SFR,48.85750182617634,2.189191214785276
1,1,0,SFR,47.838267264898434,2.204835619350468
1,1,1,SFR,44.85107985224837,2.247655113269867
0,1,1,SFR,48.8456996640982,2.190165187288808
1,1,1,SFR,48.69303912721986,2.1929651683180076
1,1,0,SFR,45.44575859734555,2.2405644891574052
0,1,0,SFR,48.75948051950351,2.1925910731054428
1,1,1,SFR,48.80810767825194,2.1918791240808373
1,1,1,SFR,44.525065936179416,2.2532554241236697
1,1,1,SFR,48.88497957643572,2.1908771097948536
1,1,1,SFR,48.84998368567792,2.1919383677976136
1,1,1,SFR,48.712467082696925,2.19414663831523
1,1,1,SFR,48.43665676133873,2.1984449725136472
0,1,0,SFR,48.77790542783774,2.1932450268215002
1,1,0,SFR,46.496711978507896,2.2270365897771836
1,1,1,SFR,42.8119042630177,2.2760043234018164
1,1,1,SFR,49.09545165376221,2.1883599233634445
1,1,1,SFR,48.68098220937131,2.1950937474537637
1,1,1,SFR,47.14758765091762,2.218199607367351
1,1,1,SFR,48.67263719454353,2.1954530785713273
1,1,1,SFR,43.5854701249955,2.2667389059902687
1,1,1,SFR,48.86339756128294,2.192575448349648
1,1,1,SFR,48.87232084214171,2.192818866260997
1,1,1,SFR,48.84372617245489,2.193588777393767
1,1,1,SFR,48.81409518423301,2.1941695664085548
1,1,1,SFR,50.42208159912042,2.1687190504662044
1,1,1,SFR,49.013474661997975,2.19151391770121
0,1,1,SFR,48.71715947343878,2.1963851073049154
1,1,1,SFR,48.94104161795501,2.193295101931477
1,1,1,SFR,48.828250661242514,2.1953538429883594
1,1,1,SFR,48.78109282419857,2.1964212803922996
1,1,1,SFR,48.83944932781316,2.195548834608126
0,1,0,SFR,48.87664582606811,2.195356084910357
1,1,1,SFR,49.989066976626255,2.1778817881231314
1,1,1,SFR,48.896692301757135,2.1953736138586177
1,1,1,SFR,48.53325308366076,2.2012760213175513
1,1,1,SFR,48.5973076582472,2.2004890536283783
1,1,1,SFR,48.914195592582175,2.1970678270154638
1,1,1,SFR,43.25307445669255,2.276376528570544
1,1,1,SFR,48.969267807353695,2.1969548203333735
1,1,1,SFR,48.71679423034703,2.20093081535223
1,1,1,SFR,48.981886081628154,2.197183383232936
1,1,0,SFR,48.898695317227755,2.1990256112148305
1,1,0,SFR,44.92502067651275,2.2558521073956204
1,1,0,SFR,42.53980252431016,2.286428606850417
1,1,0,SFR,48.28926819716904,2.2086284408869297
1,1,1,SFR,49.169434145191445,2.1953176320186603
1,1,1,SFR,48.86151456358042,2.200115227340531
0,1,0,SFR,49.00704481776462,2.1981751291353158
1,1,1,SFR,48.70113010907193,2.2030048165065788
1,1,1,SFR,48.9204545624591,2.199714151549715
1,1,1,SFR,48.847742474442214,2.2010488642253816
1,1,1,SFR,48.82048644881669,2.201698055474496
1,1,1,SFR,50.72112277729148,2.17171924599578
1,1,1,SFR,49.055488093641344,2.1985075047151414
1,1,1,SFR,48.8744553787982,2.201320814329298
1,1,0,SFR,47.8983299333508,2.216101779163536
1,1,1,SFR,48.854143990146724,2.2020955359942094
0,1,0,SFR,48.5741034585332,2.2065908857434673
1,1,1,SFR,48.94554851752664,2.2015670978761612
0,1,1,SFR,48.9956960048555,2.2008238231092165
1,1,1,SFR,48.68450690415385,2.205621955852689
1,1,1,SFR,48.899134085345956,2.2027836898848103
1,1,0,SFR,48.51293672484007,2.208910614001113
1,1,1,SFR,45.51975844371582,2.2520800966118504
1,1,1,SFR,49.113022659789905,2.20065861586872
0,1,1,SFR,49.01688309161774,2.202316122359457
1,1,0,SFR,47.714766936903274,2.2221099059372103
1,1,1,SFR,49.564868826963796,2.194263271781348
1,1,0,SFR,46.08721700167221,2.2453388198437665
1,1,1,SFR,46.18164731452608,2.244117296361634
1,1,0,SFR,48.77967712768429,2.206650175402041
1,1,1,SFR,44.56244263613238,2.266298093112198
1,1,1,SFR,48.936793774921675,2.204936656443974
1,1,1,SFR,48.99266192256751,2.2043414587129875
1,1,1,SFR,48.78059295240839,2.207765855880628
0,1,1,SFR,48.76090775241949,2.208282274673259
1,1,0,SFR,48.80949196232583,2.2078851680806837
1,1,1,SFR,48.78277493609309,2.2085765633893244
0,1,0,SFR,49.01200243152665,2.2053575384713304
1,1,1,SFR,43.64754665870688,2.279972491645236
1,1,1,SFR,48.78290498782266,2.209200664135975
1,1,1,SFR,48.90287072370216,2.2075146853312635
1,1,0,SFR,49.003185208528066,2.2060117958165786
1,1,1,SFR,49.075965420384044,2.2056916848822627
0,0,1,SFR,48.86208684534298,2.2090892568589333
1,1,1,SFR,43.14064327096925,2.2873520623744934
1,1,0,SFR,42.62138437576591,2.2937206290636323
1,1,1,SFR,48.84381449143285,2.2095164466249124
1,1,1,SFR,49.35067445185383,2.2018612340843378
1,1,1,SFR,49.20854903632312,2.2041638710693285
1,1,1,SFR,49.03880884937138,2.2067936492059164
1,1,1,SFR,48.838456803023846,2.209911072103097
1,1,1,SFR,43.36629373423445,2.284991918005525
1,1,1,SFR,49.01157693970499,2.2076469722874728
1,1,1,SFR,48.581163015942685,2.21440177348923
1,1,1,SFR,49.39559458996818,2.202102075499742
1,1,1,SFR,46.35638286074165,2.246669665904867
1,1,1,SFR,48.88609839944336,2.210279201458833
0,0,1,SFR,43.25012520561188,2.287403153823448
1,1,1,SFR,48.86439968616031,2.210676300551767
0,1,0,SFR,48.808447696726006,2.211822710860234
1,1,1,SFR,48.85626360233832,2.2111539220185414
1,1,1,SFR,48.82280443883758,2.212177749729531
0,1,0,SFR,48.77839677159185,2.2129706587378224
1,1,1,SFR,44.104396015186424,2.2776378344096
1,1,1,SFR,48.87831039366695,2.2116926413219815
1,1,1,SFR,48.90982157290221,2.211460961393869
1,1,1,SFR,49.290110994769904,2.205875823166872
1,1,1,SFR,49.79121034291271,2.198481963860631
1,1,0,SFR,43.50708662668559,2.2862811485750254
1,1,1,SFR,48.84276984566006,2.213402051467862
1,1,1,SFR,49.606770844588006,2.2017642762652505
1,1,1,SFR,48.84678245204117,2.2136140243858384
1,1,1,SFR,50.638392935748755,2.185714822355567
1,1,0,SFR,49.02203102957786,2.2111381399401786
1,1,1,SFR,48.89235947884762,2.213266624467987
1,1,1,SFR,50.05861557164171,2.195298755279462
1,1,0,SFR,48.92151393581548,2.2130168855268058
1,0,0,SFR,48.92119057394686,2.2130763618576927
0,1,0,SFR,48.54733977413511,2.2187023716305756
1,1,0,SFR,48.89039317121474,2.2137600399177626
1,1,1,SFR,48.931290238887186,2.2131419807903066
1,1,1,SFR,48.979021212361175,2.212678955267757
0,1,0,SFR,48.799973496340044,2.2156539651932587
1,1,1,SFR,48.81677431336941,2.215646397326776
1,1,1,SFR,43.90963971432935,2.2833388321078165
1,1,1,SFR,48.632908785325355,2.218985712190279
1,1,1,SFR,49.36480988603749,2.2079875824440998
1,1,0,SFR,48.898812565562956,2.2153788767748446
1,1,1,SFR,50.79146715154647,2.1859566689596135
1,1,1,SFR,49.928676439913055,2.199910857244734
1,1,0,SFR,48.754801186034896,2.21793775397407
1,1,1,SFR,48.94451814615382,2.215767941412047
1,1,1,SFR,48.95529082693836,2.215646439861782
0,1,1,SFR,48.86277793597239,2.2170802480527754
1,1,0,SFR,48.88707661365928,2.216810368764678
1,1,0,SFR,48.78797534419081,2.2184069270621403
1,1,0,SFR,45.839410958074915,2.260722387746552
1,0,0,SFR,48.84414371502156,2.2185592971763684
1,1,1,SFR,49.01935578527368,2.215936716995465
1,1,1,SFR,48.71405499597917,2.2206000611702827
1,1,0,SFR,42.789459892821,2.3004208699941535
0,1,1,SFR,48.73023969640709,2.2210927842599193
1,1,1,SFR,48.870022216414036,2.219139015848904
1,1,1,SFR,48.923294420775804,2.2184896951432083
1,1,1,SFR,48.69333097543437,2.2219960146878077
1,1,1,SFR,49.51917812252405,2.209516278584265
1,1,0,SFR,42.73346616847241,2.301606093098657
1,1,1,SFR,48.84168811367974,2.219890549299583
0,1,0,SFR,48.985125388890154,2.2179014739890017
1,1,1,SFR,48.74411244514012,2.2215658713696014
1,1,0,SFR,42.63860894085831,2.303046832027257
0,1,0,SFR,48.78263468221377,2.2214539467961614
1,1,1,SFR,48.82499280750996,2.2208486678650035
1,1,1,SFR,48.56116236240529,2.224933842966316
1,1,1,SFR,43.109096094109255,2.2979301014179683
0,1,0,SFR,48.84264775282923,2.2208572477526833
1,1,1,SFR,48.724160645436854,2.2226788674909113
1,1,1,SFR,48.81545533494024,2.2216312567021754
1,1,1,SFR,48.77198228228985,2.222347651228195
1,1,1,SFR,48.86149951750135,2.221011500166501
1,1,1,SFR,48.77814286612862,2.2222694564911287
1,1,1,SFR,48.87803113977132,2.2212414612871343
1,1,1,SFR,48.786276766900016,2.222747105285918
1,1,1,SFR,48.85464345024492,2.221945370494846
1,1,0,SFR,48.89630080540867,2.221868411111171
1,1,1,SFR,46.98900953840527,2.2498106426982876
1,1,1,SFR,48.92489070389778,2.221945807478314
1,1,1,SFR,48.88711703675614,2.2230148260879172
1,1,1,SFR,48.86929397265196,2.223321581127661
1,1,1,SFR,48.89589423715055,2.2229656718909547
1,1,1,SFR,48.785677686678405,2.2246751785056693
1,1,0,SFR,48.86075320114456,2.2238033018483088
0,1,0,SFR,48.83773578533665,2.2248000542794726
1,1,1,SFR,47.32015062444977,2.246958350153538
1,1,1,SFR,47.60110979637169,2.2430368524915902
0,1,0,SFR,48.77120651653902,2.226155621983917
1,1,1,SFR,48.91172139861114,2.224202920459443
1,1,1,SFR,48.898656267990965,2.2245203868091705
1,1,1,SFR,48.89507824542789,2.224723717421979
1,1,1,SFR,48.77674399881711,2.227080550139281
1,1,0,SFR,43.08273966135084,2.3030967845952635
1,1,1,SFR,49.97471185625913,2.209146532074284
1,1,1,SFR,46.942729021680734,2.2538971547995055
1,1,0,SFR,44.73394724705982,2.2835519277123844
1,1,0,SFR,46.006941756632784,2.2670137084012167
0,1,1,SFR,48.89492766990387,2.226471821095804
1,1,1,SFR,48.87494005503957,2.2272049701861203
1,1,1,SFR,48.81165975392695,2.2285512615571506
1,1,0,SFR,48.89484364407595,2.227386917230549
1,1,1,SFR,49.02618145685358,2.2257199703775408
1,1,1,SFR,48.935951394178446,2.227390648101202
1,1,1,SFR,48.83242990760114,2.229047653626706
1,1,1,SFR,48.71435568597503,2.230898618423491
1,1,1,SFR,48.93976589675049,2.227620667261546
1,1,1,SFR,50.951945997038855,2.196516580324757
1,0,0,SFR,48.841037644506095,2.2291519600820373
1,1,1,SFR,48.917654547251544,2.228017081782824
1,1,1,SFR,45.534787135104345,2.27531309421773
1,1,1,SFR,48.819456917782674,2.2298523599464817
1,1,1,SFR,44.527010016905535,2.288618008400512
1,1,0,SFR,42.48138773178641,2.3138963488924955
1,1,1,SFR,49.94274437147087,2.213790799196278
1,1,1,SFR,48.90585815667056,2.2298291251923312
0,1,1,SFR,48.89577782875364,2.2300055273384602
1,0,0,SFR,48.83012208226098,2.2310025673932508
0,1,0,SFR,48.89325225916153,2.230247465029244
1,1,0,SFR,48.89208446287572,2.230455673058618
1,1,1,SFR,48.828775846324696,2.231444714644118
1,1,0,SFR,48.89105076389452,2.2305391436482043
0,1,1,SFR,48.89105076389452,2.2305391436482043
0,0,1,SFR,49.64539208981303,2.219278422415178
1,1,1,SFR,50.39054823184074,2.207773289051251
1,1,1,SFR,48.981772838319145,2.2292780015042895
1,1,0,SFR,45.78753651091315,2.2739924890050074
1,1,0,SFR,48.846700692003274,2.231480157270205
1,1,0,SFR,44.62566692950667,2.2892643716175036
1,1,1,SFR,48.83672075650416,2.2319679109661803
0,1,0,SFR,48.82877114058369,2.232112272954886
0,1,0,SFR,48.77761888450373,2.2330418877955367
0,1,0,SFR,49.00385243108049,2.2297431785602906
1,1,0,SFR,43.20998994448873,2.3071813881446372
0,1,0,SFR,48.89228144912231,2.231721173658744
0,1,0,SFR,48.89169816173872,2.231920722139504
1,1,1,SFR,49.68098287117458,2.220134815753468
1,1,1,SFR,50.706691951364114,2.2045315950885125
1,0,1,SFR,48.82854571105897,2.2334233210521814
1,1,1,SFR,48.84193814555313,2.233526105581816
1,1,0,SFR,48.827865384030844,2.2339237161470162
1,1,0,SFR,48.169965321123364,2.2435490020774953
1,1,0,SFR,48.82774995783899,2.2341569854833825
1,1,1,SFR,48.815052528571144,2.2344660336307265
0,1,0,SFR,48.99436101157128,2.2318654010206327
1,1,1,SFR,48.66472387052554,2.2368565529576414
1,1,1,SFR,48.87439812422031,2.233839211835062
1,1,1,SFR,48.83119077804311,2.2349646755717054
1,1,1,SFR,48.88923954632918,2.234193628346895
1,1,0,SFR,46.572705025403216,2.266880245172607
1,1,1,SFR,48.89771142703248,2.2342190494745795
1,1,1,SFR,49.90535398987655,2.2191521755995582
1,1,1,SFR,48.95618898064227,2.2335490554227544
0,1,0,SFR,49.02326700729836,2.232572701598401
0,0,1,SFR,48.89695858936332,2.234625684986035
0,0,1,SFR,42.91353449824665,2.3134849258558257
1,1,1,SFR,43.65849606983219,2.3046231662500993
1,1,1,SFR,45.69613893155047,2.279098303111474
0,1,0,SFR,48.890971426272664,2.2350001036456555
0,1,1,SFR,48.90981955822002,2.2347230726880696
1,1,1,SFR,48.785368343653055,2.236698194381765
1,1,1,SFR,48.91071992589389,2.2348872015391623
1,1,0,SFR,44.4098540513744,2.2958172169368267
1,1,1,SFR,48.89799829699742,2.235483380516063
1,1,1,SFR,48.84951080731139,2.236331037083065
0,1,1,SFR,48.89239781431047,2.235852032933577
1,1,1,SFR,48.89201165903277,2.2359395329311695
0,1,0,SFR,48.77396118737821,2.237722329904644
1,1,1,SFR,48.819432113217054,2.237207407775441
1,1,1,SFR,48.80986351323795,2.2373609794797105
1,1,1,SFR,49.1986328055142,2.2319476538606615
1,1,1,SFR,49.22365166873093,2.231644737584575
1,1,1,SFR,48.89315770705944,2.236550111238758
0,1,0,SFR,48.77363294234451,2.2384347309029335
1,1,1,SFR,48.7803342594437,2.2385274648645486
1,0,0,SFR,48.89329563660433,2.237025457066918
1,1,1,SFR,48.60336933794475,2.2415213576344897
1,1,1,SFR,49.064429236342505,2.234851228108881
1,1,1,SFR,48.91739767736919,2.2370541602981917
1,0,0,SFR,48.83236361542299,2.2383532514736837
1,1,1,SFR,49.736482157502934,2.2249177674222196
1,1,0,SFR,48.89056504316914,2.2375564517916775
1,1,1,SFR,48.7270332938524,2.239957035344927
1,1,1,SFR,48.890745761664654,2.237690189717802
1,1,0,SFR,48.83677173123524,2.238534076424714
1,1,1,SFR,45.38276928621737,2.2858288074766544
1,1,1,SFR,48.93292060750832,2.237195045850785
0,1,0,SFR,49.164686305104176,2.2338222513050567
1,1,1,SFR,48.426604665044344,2.244667567136406
1,1,1,SFR,47.08632818637747,2.2634711250190653
1,1,1,SFR,48.94139214740403,2.237220977149103
1,0,0,SFR,48.84224290008964,2.2389991698652465
1,1,1,SFR,48.84580443240636,2.23900166919353
1,1,1,SFR,48.8956781598024,2.2383272334297892
1,1,1,SFR,48.80185606357305,2.2397517929080912
1,1,1,SFR,48.9058489452775,2.238232973664778
1,1,0,SFR,48.90176656686645,2.2383199966847793
1,1,1,SFR,48.94710549793075,2.2376696574049038
1,1,1,SFR,48.87966522430107,2.238997767148928
1,1,1,SFR,48.891598518085594,2.238850628223107
0,1,0,SFR,48.83151820790129,2.239768765179518
1,1,1,SFR,50.51009471034267,2.214577774450831
